gene_id	PRJEB14695__ovary_mixed_sex_r1	PRJEB14695__ovary_mixed_sex_r2	PRJEB14695__ovary_mixed_sex_r3	PRJEB14695__ovary_single_sex_r1	PRJEB14695__ovary_single_sex_r2	PRJEB14695__testis_mixed_sex_r1	PRJEB14695__testis_mixed_sex_r2	PRJEB14695__testis_mixed_sex_r3	PRJEB14695__testis_single_sex_r1	PRJEB14695__testis_single_sex_r2	PRJEB14695__testis_single_sex_r3	PRJEB14695__whole_female_mixed_sex_r1	PRJEB14695__whole_female_mixed_sex_r2	PRJEB14695__whole_female_mixed_sex_r3	PRJEB14695__whole_female_single_sex_r1	PRJEB14695__whole_female_single_sex_r2	PRJEB14695__whole_female_single_sex_r3	PRJEB14695__whole_male_mixed_sex_r1	PRJEB14695__whole_male_mixed_sex_r2	PRJEB14695__whole_male_mixed_sex_r3	PRJEB14695__whole_male_single_sex_r1	PRJEB14695__whole_male_single_sex_r2	PRJEB14695__whole_male_single_sex_r3
Smp_308110	8910.277000000002	8911.375	8897.782	8911.063	8900.06	8893.288	8900.55	8921.423	8902.603	8895.69	8893.684	8917.663	8900.544	8898.003	8910.266	8886.713	8909.409	8894.068	8900.01	8905.047	8909.649	8903.542	8867.614
Smp_308140	870.2770000000002	871.375	857.782	871.063	860.06	853.288	860.55	881.423	862.603	855.6900000000002	853.6839999999999	877.663	860.544	858.0030000000002	870.266	846.713	869.409	854.068	860.01	865.047	869.649	863.542	827.614
Smp_308145	925.277	926.375	912.782	926.0629999999999	915.06	908.288	915.5499999999998	936.423	917.603	910.69	908.684	932.6629999999999	915.5439999999999	913.003	925.266	901.713	924.409	909.068	915.01	920.0469999999999	924.6490000000001	918.542	882.614
Smp_308260	1589.277	1590.375	1576.782	1590.063	1579.06	1572.2879999999998	1579.55	1600.423	1581.603	1574.69	1572.684	1596.663	1579.544	1577.003	1589.2660000000003	1565.7130000000002	1588.409	1573.068	1579.01	1584.047	1588.6489999999997	1582.542	1546.614
Smp_308270	2227.277	2228.375	2214.782	2228.063	2217.06	2210.288	2217.55	2238.423	2219.603	2212.69	2210.684	2234.663	2217.544	2215.003	2227.266	2203.713	2226.409	2211.068	2217.01	2222.047	2226.649	2220.542	2184.614
Smp_308310	1676.2731638020734	1676.2731638020734	1676.2731638020734	1684.063	1673.06	1666.288	1676.2731638020734	1676.2731638020734	1676.2731638020734	1676.2731638020734	1676.2731638020734	1690.663	1673.544	1676.2731638020734	1683.266	1659.7130000000002	1682.4090000000003	1667.0679999999998	1676.2731638020734	1676.2731638020734	1682.649	1676.542	1676.2731638020734
Smp_308350	1632.277	1633.375	1619.782	1633.063	1622.06	1615.288	1622.55	1643.423	1624.603	1617.69	1615.684	1639.663	1622.544	1620.003	1632.2660000000003	1608.7129999999997	1631.4089999999999	1616.068	1622.01	1627.047	1631.649	1625.542	1589.614
Smp_308360	1328.277	1329.375	1315.782	1329.063	1318.06	1311.288	1318.55	1339.423	1320.603	1313.69	1311.684	1335.663	1318.544	1316.003	1328.266	1304.713	1327.409	1312.068	1318.01	1323.047	1327.649	1321.542	1285.614
Smp_308370	1353.277	1354.375	1340.782	1354.063	1343.06	1336.288	1343.55	1364.423	1345.603	1338.69	1336.684	1360.663	1343.544	1341.003	1353.266	1329.713	1352.409	1337.068	1343.01	1348.047	1352.649	1346.542	1310.614
Smp_308420	1553.277	1554.3750000000002	1540.782	1554.063	1543.06	1536.288	1543.55	1564.423	1545.603	1538.69	1536.684	1560.663	1543.544	1541.003	1553.266	1529.713	1552.409	1537.068	1543.01	1548.047	1552.649	1546.542	1510.6140000000003
Smp_308440	3892.277	3893.3750000000005	3879.7820000000006	3893.063	3882.06	3875.288	3882.5499999999997	3903.423	3884.603	3877.6899999999996	3875.6840000000007	3899.663	3882.5439999999994	3880.003	3892.266	3868.713	3891.4089999999997	3876.068	3882.01	3887.0469999999996	3891.649	3885.542	3849.614
Smp_308470	9260.277	9261.375	9247.782	9261.063	9250.06	9243.288	8635.55	8656.423	9252.603	9245.69	9243.684	9267.663	8635.544	9248.003	9260.266	9236.713	9259.409	9165.772551887276	9250.01	9255.047	9259.649	9253.542	9217.614
Smp_308480	3406.277	3381.689006473792	3393.782	3369.615634464217	3396.06	3389.288	3396.55	3381.689006473792	3373.1368630886473	3391.69	3381.689006473792	3381.689006473792	3396.544	3381.689006473792	3381.689006473792	3381.689006473792	3405.409	3282.068	3381.689006473792	3381.689006473792	3381.689006473792	3381.689006473792	3381.689006473792
Smp_308490	4247.277	4248.375	4234.782	4248.063	4237.06	4230.288	4237.55	4258.423	4239.603	4232.69	4230.684	4254.663	4237.544	4235.003	4247.266	4223.713	4246.409	4231.068	4237.01	4242.047	4246.649	4240.542	4204.614
Smp_308550	2990.277	2991.375	2977.7820000000006	2991.0629999999996	2980.06	2973.288	2980.55	3001.423	2982.603	2975.69	2973.684	2997.663	2980.544	2978.003	2990.266	2966.7130000000006	2989.409	2974.068	2980.01	2985.047	2989.649	2983.542	2947.614
Smp_308590	5429.277	5430.375	5416.782	5430.063	5419.06	5412.288	5419.55	5440.423000000001	5421.603	5414.69	5412.684	5436.663	5419.544	5417.003	5429.266	5405.713	5428.409	5413.068	5419.01	5424.047	5428.649	5422.542	5386.614
Smp_308600	6173.277	6174.375	6160.782	6174.063	6163.06	6156.288	6163.55	6184.423	6165.603	6158.69	6156.684	6180.663	6163.544	6161.003	6173.266	6149.713	6172.409	6157.068	6163.010000000001	6168.047	6172.648999999999	6166.542	6130.614
Smp_308630	2178.277	2179.375	2165.782	2179.063	2168.06	2161.288	2168.55	2189.423	2170.603	2163.69	2161.684	2185.663	2168.544	2166.003	2178.266	2154.713	2177.409	2162.068	2168.01	2173.047	2177.649	2171.542	2135.614
Smp_308680	2991.277	2992.375	2978.782	2992.063	2981.06	2974.288	2834.9311728676244	3002.423	2983.603	2976.69	2924.8360235413707	2998.663	2857.5789419211983	2886.9991881346064	2940.1712881674102	2924.358974529202	2896.301839636547	2975.068	2981.01	2904.694949352323	2934.6847015196545	2880.1060596505185	2948.614
Smp_308700	1401.277	1402.375	1388.782	1402.063	1391.06	1384.288	1395.3197570220884	1412.423	1393.603	1386.69	1395.3197570220884	1408.663	1395.3197570220884	1395.3197570220884	1395.3197570220884	1377.713	1395.3197570220884	1395.3197570220884	1395.3197570220884	1395.3197570220884	1395.3197570220884	1395.3197570220884	1395.3197570220884
Smp_308750	175.3352848388873	175.3352848388873	175.3352848388873	175.3352848388873	169.117	175.3352848388873	175.3352848388873	189.83	173.586	175.3352848388873	175.3352848388873	175.3352848388873	175.3352848388873	175.3352848388873	175.3352848388873	169.594	175.3352848388873	175.3352848388873	175.3352848388873	175.3352848388873	175.3352848388873	175.3352848388873	175.3352848388873
Smp_308755	157.907491031933	157.907491031933	157.907491031933	159.867	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	155.972	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933	157.907491031933
Smp_308760	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696	143.34534782608696
Smp_308820	4703.277	4704.375	4690.782	4704.063	4693.06	4686.288	4693.55	4714.423	4695.603	4688.69	4686.684	4710.663	4693.544	4691.003	4703.266	4679.713	4702.409	4687.068	4693.01	4698.047	4702.649	4696.542	4660.614
Smp_308830	2411.277	2401.7153042960686	2401.7153042960686	2412.063	2401.0599999999995	2394.288	2401.55	2401.7153042960686	2403.603	2401.7153042960686	2394.684	2418.663	2401.544	2399.003	2411.266	2387.713	2410.409	2395.068	2401.01	2406.047	2410.649	2404.542	2368.614
Smp_308910	5685.277	5686.375	5672.782	5686.063	5675.06	5668.288	5675.55	5696.423	5677.603	5670.69	5668.684	5692.663	5675.544	5673.003	5685.266	5661.713	5684.409	5669.068	5675.01	5680.047	5684.649	5678.542	5642.614
Smp_308930	852.277	853.375	839.782	842.6463857796726	842.06	835.288	842.6463857796726	842.6463857796726	844.603	837.69	842.6463857796726	859.663	842.544	840.003	852.266	828.713	851.409	836.068	842.01	847.047	851.649	845.5420000000001	809.614
Smp_308940	1404.277	1405.375	1391.782	1405.063	1394.06	1387.288	1394.55	1415.423	1396.603	1389.69	1387.684	1411.663	1394.544	1392.003	1404.266	1380.713	1403.409	1388.068	1394.01	1399.047	1403.649	1397.542	1361.614
Smp_308980	9211.277	9212.375	9198.782	9212.063	9201.060000000001	9194.288	9201.55	9222.423	9203.603	9196.69	9194.684	9218.663	9201.544	9199.003	9211.266	9187.713	9210.409	9195.068	9201.01	9206.047	9210.649	9204.542	9168.614
Smp_309000	2545.277	2546.375	2532.782	2546.063	2535.06	2528.288	2535.55	2556.423	2537.603	2530.69	2528.6840000000007	2552.663	2535.544	2533.003	2545.266	2521.713	2544.409	2529.068	2535.01	2540.047	2544.649	2538.542	2502.614
Smp_309060	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434	1562.7531739130434
Smp_309090	1266.277	1267.375	1253.782	1267.063	1256.06	1249.288	1256.55	1277.423	1258.603	1251.69	1249.684	1273.663	1256.544	1254.003	1266.266	1242.7130000000002	1265.409	1250.068	1256.01	1261.047	1265.649	1259.542	1223.614
Smp_309100	2524.277	2525.375	2511.782	2525.063	2514.06	2507.288	2514.55	2535.423	2516.603	2509.69	2507.684	2531.663	2514.544	2512.003	2524.266	2500.713	2523.409	2508.068	2514.01	2519.047	2523.649	2517.542	2481.614
Smp_309110	1428.277	1429.375	1415.782	1429.063	1418.06	1411.288	1418.55	1439.423	1420.603	1413.69	1411.684	1435.663	1418.5439999999999	1416.003	1428.266	1404.713	1427.409	1412.068	1418.01	1423.047	1427.649	1421.542	1385.614
Smp_309120	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	87.87778782742124	88.139	88.622	85.815	87.87778782742124	87.87778782742124	88.97	87.87778782742124	87.87778782742124	87.87778782742124
Smp_309140	651.515	639.7717263726411	639.112	652.24	641.196	634.769	641.895	639.7717263726411	639.7717263726411	637.117	635.026	639.7717263726411	639.7717263726411	639.7717263726411	639.7717263726411	628.115	650.664	635.297	639.7717263726411	646.263	650.867	644.786	609.11
Smp_309210	3019.277	3020.375	3006.782	3020.0629999999996	3009.06	3002.288	3009.55	3030.423	3011.603	3004.69	3002.684	3026.663	3009.544	3007.003	3019.266	2995.713	3018.4090000000006	3003.068	3009.01	3014.047	3018.649	3012.542	2976.614
Smp_309220	747.318	748.446	734.852	748.104	737.094	730.376	737.63	758.493	739.711	732.772	730.748	754.735	737.562	735.055	747.3	723.788	746.472	731.117	737.041	742.098	746.689	740.592	704.715
Smp_309240	2105.277	2106.375	2092.782	2106.063	2095.06	2088.288	2095.55	2116.423	2097.603	2090.69	2088.684	2112.663	2095.544	2093.003	2105.266	2081.713	2104.409	2089.068	2095.01	2100.047	2104.649	2098.542	2062.614
Smp_309250	712.377	713.498	699.943	703.5816273790564	702.1330000000002	695.491	702.71	723.595	703.5816273790564	703.5816273790564	695.819	719.835	702.615	700.115	712.329	688.884	711.555	696.178	702.088	707.139	711.747	705.642	669.829
Smp_309350	1817.2769999999998	1818.375	1804.782	1818.063	1807.06	1800.288	1807.5499999999997	1828.423	1809.603	1802.6900000000003	1800.684	1824.6630000000002	1807.544	1805.0030000000002	1817.266	1793.713	1816.4089999999999	1801.068	1807.01	1812.047	1816.649	1810.542	1774.614
Smp_309355	667.481	668.56	655.072	668.21	657.184	650.687	657.853	678.839	660.106	653.054	650.967	674.959	657.658	655.235	667.366	644.048	666.649	651.251	657.167	662.233	666.832	660.745	625.027
Smp_309360	5042.277	5043.375	5029.782	5043.063	5032.06	5025.288	5032.55	5053.423	5034.603	5027.69	5025.684	5049.663	5032.544	5030.003	5042.266	5018.713	5041.409	5026.068	5032.01	5037.047	5041.649	5035.542	4999.614
Smp_309430	4246.277	4247.375	4233.782	4247.063	4236.06	4229.288	4236.55	4257.423	4238.603	4231.69	4229.684	4253.663	4236.544	4234.003	4246.266	4222.713	4245.409	4230.068	4236.01	4241.047	4245.649	4239.542	4203.614
Smp_309480	493.41839373059287	502.7149999999999	489.373	502.59099999999995	491.344	493.41839373059287	492.306	513.607	494.51800000000003	487.888	485.78800000000007	509.462	492.025	489.471	501.617	478.977	500.797	485.741	491.73599999999993	496.7130000000001	501.347	495.42300000000006	460.907
Smp_309500	1688.277	1689.3750000000002	1675.782	1689.063	1678.06	1671.288	1678.5499999999997	1699.423	1680.6030000000003	1673.69	1671.684	1695.663	1678.544	1676.0029999999997	1688.266	1664.713	1687.409	1680.0657831990945	1678.01	1683.047	1687.649	1681.542	1645.614
Smp_309510	2127.277	2128.375	2114.782	2128.063	2117.06	2110.288	2117.55	2138.423	2119.603	2112.69	2110.684	2134.663	2117.544	2115.003	2118.337302933744	2103.713	2126.409	2111.068	2117.01	2122.047	2126.649	2120.542	2084.614
Smp_309540	916.277	908.0328183505101	908.0328183505101	917.063	906.06	908.0328183505101	908.0328183505101	908.0328183505101	908.603	901.69	908.0328183505101	923.663	908.0328183505101	908.0328183505101	916.266	892.7130000000001	915.409	908.0328183505101	906.01	911.047	915.649	909.542	873.614
Smp_309570	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003	1029.003
Smp_309580	806.277	807.375	793.782	807.063	796.06	789.288	796.2234901529149	796.2234901529149	798.603	791.69	789.684	796.2234901529149	796.5440000000001	796.2234901529149	796.2234901529149	782.713	796.2234901529149	796.2234901529149	796.01	796.2234901529149	796.2234901529149	796.2234901529149	796.2234901529149
Smp_309590	11609.98658784753	11555.540661643356	11620.38778770775	12494.762222783169	12077.482108088645	12129.582719298425	11749.165231383591	11757.139115310214	11841.658725425303	12097.770787475416	11650.418974373768	11867.152220766842	11587.188224788204	11912.465223618807	11960.998879795723	11840.799762039807	11997.861978723857	11702.533948230952	11724.324358406731	11728.516250818335	11802.404030238678	11804.44518038271	11734.180457300947
Smp_309610	1889.277	1890.375	1876.782	1890.063	1879.0599999999997	1872.2879999999998	1879.5500000000002	1900.423	1881.603	1874.6900000000003	1872.684	1896.663	1879.544	1877.003	1889.266	1865.713	1888.409	1873.068	1879.01	1884.047	1888.649	1882.542	1846.614
Smp_309660	1728.277	1729.375	1715.782	1729.063	1718.06	1711.288	1718.55	1739.4229999999998	1720.603	1713.69	1711.684	1735.663	1718.544	1716.003	1728.266	1704.713	1727.409	1712.068	1718.01	1723.047	1727.649	1721.542	1685.614
Smp_309670	1694.2770000000003	1695.375	1681.782	1695.063	1684.06	1677.288	1684.55	1705.423	1686.603	1679.69	1677.684	1701.663	1684.544	1682.003	1694.266	1670.713	1693.409	1678.0680000000002	1684.01	1689.047	1693.6490000000001	1687.542	1651.614
Smp_309680	13572.277	13573.375	13559.782	13573.063000000002	13562.06	13555.288000000002	13562.55	13583.423	13564.603	13557.69	13555.684	13579.663	13562.544	13560.003	13572.266	13548.713000000002	13571.408999999998	13556.068	13562.01	13567.047	13571.649000000001	13565.541999999998	13529.614
Smp_309690	686.437	687.542	674.013	687.1759999999999	676.1680000000001	669.597	676.797	697.729	679.002	671.987	669.894	693.904	676.631	674.196	686.352	662.966	685.623	670.225	676.135	681.194	685.7949999999998	679.694	643.923
Smp_309700	1495.277	1496.375	1482.782	1496.063	1485.06	1478.288	1485.55	1484.3506569324927	1484.3506569324927	1480.69	1478.684	1484.3506569324927	1485.544	1483.0030000000002	1495.266	1471.713	1494.409	1479.068	1484.3506569324927	1490.047	1484.3506569324927	1488.542	1452.614
Smp_309710	4556.277	4557.375	4543.782	4557.063	4546.06	4539.288	4546.55	4567.423	4548.603	4541.69	4539.684	4563.663	4546.544	4544.003	4556.266	4532.713	4555.409	4540.068	4546.01	4551.047	4555.649	4549.542	4513.614
Smp_309720	4489.277	4490.375	4476.782	4490.063	4479.06	4472.288	4479.55	4500.423	4481.603	4474.69	4472.684	4496.663	4479.544	4477.003	4489.266	4465.713	4488.409	4473.068	4479.01	4484.047	4488.649	4482.542	4446.614
Smp_309730	142.25185838752083	152.41022100013112	129.32439048791957	148.8133890464709	161.2163926349866	133.24215192753246	130.84468496343172	142.30665271478404	136.76661423684988	136.16463181366504	156.64528421435918	152.48419190887492	131.9462521926703	122.286	212.394	156.4281072638253	184.8669070004594	144.48323148986864	126.423	128.13	133.845	211.473	189.75700000000003
Smp_309740	206.328	204.365	194.641	205.48	193.845	192.658	195.202	215.334	198.21599999999998	193.758	196.14999999999998	213.044	199.89899999999997	195.52	204.882	192.412	203.169	190.652	199.403	202.144	207.812	204.25100000000003	183.195
Smp_309860	5331.277	5332.375	5318.782	5332.063	5321.06	5314.288	5321.55	5342.423	5323.603	5316.69	5314.684	5338.663	5321.544	5319.003	5331.266	5307.713	5330.409	5315.068	5321.01	5326.047	5330.649	5324.542	5288.614
Smp_309950	4024.277	4025.3750000000005	4011.782	4025.063	4014.06	4007.288	4014.55	4035.423	4016.603	4009.6900000000005	4007.6840000000007	4031.663	4014.544	4012.0030000000006	4024.266	4000.7129999999997	4023.4090000000006	4008.068	4014.01	4019.047	4023.6489999999994	4017.542	3981.614
Smp_309960	5474.277	5475.375	5461.782	5475.063	5464.06	5457.288	5464.55	5485.423	5466.603	5459.69	5457.684	5481.663	5464.544	5462.003	5474.266	5450.713	5473.409	5458.068	5464.01	5469.047	5473.649	5467.542	5431.614
Smp_309970	2535.277	2536.375	2522.782	2536.063	2525.06	2518.288	2525.55	2546.423	2527.603	2520.69	2518.684	2542.663	2525.544	2523.003	2535.266	2511.713	2534.409	2519.068	2525.01	2530.047	2534.649	2528.542	2492.614
Smp_309980	907.277	908.3749999999999	894.782	908.0630000000001	897.06	890.288	897.55	918.423	899.603	892.69	890.684	914.6629999999999	897.544	895.003	907.266	883.713	906.409	891.068	897.01	902.047	906.6489999999999	900.542	864.614
Smp_309990	571.848	572.67	559.282	572.411	561.286	555.289	562.12	583.272	564.363	557.493	555.34	579.217	561.825	559.357	571.51	548.464	570.754	555.514	561.434	566.464	571.068	565.029	529.757
Smp_310040	1825.277	1816.4491796984878	1816.4491796984878	1826.063	1815.06	1808.288	1815.55	1836.423	1817.603	1810.6899999999998	1808.684	1832.6629999999998	1815.544	1813.003	1825.266	1801.713	1824.409	1809.068	1815.0100000000002	1820.047	1824.649	1818.5420000000001	1782.6140000000003
Smp_310050	1699.2770000000003	1805.375	1686.782	1700.063	1689.06	1787.288	1794.55	1815.423	1796.603	1789.69	1787.684	1808.0122767094088	1794.544	1792.0030000000002	1804.2659999999998	1780.713	1801.077160551311	1787.0639377963596	1794.01	1799.0469999999998	1803.649	1797.542	1761.614
Smp_310080	2686.2770000000005	2687.375	2673.782	2687.063	2676.06	2669.288	2676.55	2697.423	2678.603	2671.69	2669.684	2693.663	2676.5439999999994	2674.003	2686.266	2662.7129999999997	2685.409	2670.068	2676.01	2681.047	2685.6490000000003	2679.542	2643.614
Smp_310090	2261.162138865537	2261.162138865537	2261.162138865537	2272.063	2261.06	2254.288	2261.162138865537	2261.162138865537	2263.603	2261.162138865537	2254.684	2278.663	2261.544	2259.003	2271.266	2247.713	2270.409	2255.068	2261.01	2266.047	2270.649	2264.542	2228.614
Smp_310140	3143.277	3144.375	3130.782	3144.063	3133.06	3126.288	3133.55	3154.423	3135.603	3128.69	3126.684	3150.663	3133.544	3131.003	3143.266	3119.713	3142.409	3127.068	3133.01	3138.047	3142.649	3136.542	3100.614
Smp_310150	278.938694476418	278.938694476418	278.938694476418	281.291	278.938694476418	278.938694476418	278.938694476418	278.938694476418	278.938694476418	278.938694476418	278.938694476418	289.146	273.281	278.938694476418	280.525	278.938694476418	279.191	278.938694476418	272.776	276.694	278.938694476418	278.938694476418	278.938694476418
Smp_310170	21024.277	21025.375	21011.782	21025.063	21014.06	21007.288	21014.55	21035.422999999995	21016.603	21009.69	21007.684	21031.663	21014.544	21012.003	21024.266	21000.713	21023.409	21008.068	21014.01	21019.047	21023.649	21017.542	20981.614
Smp_310180	1695.277	1696.375	1682.782	1696.063	1685.06	1678.288	1685.5499999999997	1706.423	1687.6029999999998	1680.69	1678.684	1702.663	1685.5439999999999	1683.003	1695.266	1671.713	1694.409	1679.068	1685.01	1690.047	1694.649	1688.542	1652.614
Smp_310210	5923.277	5924.375	5910.781999999999	5924.063	5913.06	5906.288	5913.55	5934.423	5915.603	5908.69	5906.684	5930.663	5913.544	5911.003	5923.266	5899.713	5922.408999999999	5907.068	5913.01	5918.047	5922.649	5916.542	5880.614
Smp_310230	2696.277	2697.375	2683.782	2697.063	2686.06	2679.288	2686.55	2707.423	2688.603	2681.69	2679.684	2703.663	2686.544	2684.003	2696.266	2672.713	2695.409	2680.068	2686.01	2691.047	2695.649	2689.542	2653.614
Smp_310240	1539.277	1540.375	1526.782	1540.063	1529.06	1522.288	1529.5500000000002	1550.423	1531.603	1524.6899999999998	1522.684	1546.663	1529.5439999999999	1527.003	1539.266	1515.713	1538.409	1523.068	1529.01	1534.0470000000003	1538.649	1532.542	1496.614
Smp_310260	281.653	280.71	268.804	281.291	269.588	266.951	271.012	292.16	273.423	268.066	268.56	289.146	273.281	269.576	280.525	263.302	279.191	265.215	272.776	276.694	281.951	277.345	250.735
Smp_310430	4124.277	4114.3453277834415	4111.782	4125.063	4114.06	4107.288	4114.55	4114.3453277834415	4116.603	4109.69	4107.684	4131.663	4114.544	4112.003	4124.266	4100.713	4123.409	4108.068	4114.01	4119.047	4123.649	4117.542	4081.614
Smp_310470	1585.277	1586.375	1572.782	1586.063	1575.06	1568.288	1575.55	1596.423	1577.603	1570.69	1568.6840000000002	1592.663	1575.544	1573.003	1585.2659999999998	1561.713	1584.4089999999999	1569.068	1575.0099999999998	1580.047	1584.649	1578.542	1542.614
Smp_310500	5943.277	5944.375	5934.342802460208	5944.062999999999	5933.06	5926.287999999999	5933.55	5934.342802460208	5935.603	5928.69	5926.684	5950.663	5933.544	5931.003	5943.266	5919.713	5942.409	5934.342802460208	5933.01	5938.047	5942.649	5936.542	5900.613999999999
Smp_310510	2724.150060018342	2724.150060018342	2724.150060018342	2752.063	2741.06	2707.288	2714.55	2735.423	2716.603	2709.69	2707.684	2745.122141253025	2714.544	2712.003	2735.7420850249273	2714.7757087040677	2735.389162866574	2708.068	2720.462912535585	2734.7306596606363	2742.7634831432547	2736.8142750936645	2699.0783687314774
Smp_310520	4607.277	4608.375	4594.782	4608.063	4597.06	4590.288	4597.55	4618.423	4599.603	4592.69	4590.684	4614.663	4597.544	4595.003	4607.266	4583.713	4606.409	4591.068	4597.01	4602.047	4606.649	4600.542	4564.614
Smp_310550	30158.277	30159.375	30145.782	30159.063	30148.06	30141.287999999997	30148.55	30169.423	30150.603	30143.69	30141.683999999997	30165.663	30148.544000000005	30146.003	30158.266	30134.713000000003	30157.409	30142.067999999996	30148.010000000002	30153.047	30157.649	30151.542000000005	30115.614
Smp_310580	811.277	812.375	798.782	812.063	801.06	794.288	801.55	822.423	803.603	796.69	794.684	818.663	801.544	799.003	811.266	787.713	810.409	795.068	801.01	806.047	810.649	804.542	768.614
Smp_310600	682.444	683.545	670.0240000000001	683.182	672.174	665.619	672.804	693.7560000000001	675.022	668.011	665.913	689.9199999999998	672.634	670.202	682.354	658.98	681.628	666.231	672.142	677.203	681.801	675.703	639.947
Smp_310620	2405.277	2406.375	2392.782	2406.063	2395.06	2388.288	2395.55	2416.423	2397.603	2390.69	2388.684	2412.663	2395.544	2393.0029999999997	2405.266	2381.713	2404.409	2389.068	2395.01	2400.047	2404.649	2398.542	2362.614
Smp_310650	1624.8511084965298	1624.8511084965298	1621.782	1635.0630000000003	1624.06	1617.288	1624.55	1645.423	1626.6030000000003	1619.69	1617.684	1641.663	1624.544	1622.003	1634.2659999999998	1610.713	1633.409	1618.0680000000002	1624.01	1629.0470000000003	1633.649	1627.5420000000001	1591.614
Smp_310740	2694.59534408526	2694.59534408526	2694.59534408526	2705.063	2694.59534408526	2687.288	2694.55	2715.423	2696.603	2689.69	2687.684	2711.663	2694.544	2692.003	2704.266	2680.713	2703.409	2688.068	2694.01	2699.047	2694.59534408526	2697.542	2661.614
Smp_310750	5920.277	5921.375	5907.782	5921.063	5910.06	5903.2880000000005	5910.55	5931.422999999999	5912.603	5905.69	5903.684	5927.663	5910.544	5908.003	5920.266	5896.712999999999	5919.409	5904.068	5910.01	5915.047	5919.649	5913.542	5877.614
Smp_310760	4023.277	4024.3749999999995	4010.782	4024.063	4013.06	4006.288	4013.55	4034.423	4015.603	4008.6900000000005	4006.684	4030.663	4013.544	4011.0030000000006	4023.2660000000005	3999.713	4022.409	4007.068	4013.01	4018.047	4022.649	4016.542	3980.614
Smp_310770	1298.2770000000003	1299.375	1285.782	1299.063	1288.06	1281.288	1288.55	1309.423	1290.603	1283.69	1281.684	1305.663	1288.544	1286.0029999999997	1298.266	1274.713	1297.409	1282.068	1288.01	1293.047	1297.649	1291.542	1255.614
Smp_310820	5700.277	5701.375	5687.782	5701.063	5690.06	5683.287999999999	5690.55	5711.423	5692.603	5685.69	5683.684	5707.663	5690.544	5688.003	5700.266	5676.713000000001	5699.409	5684.068	5690.01	5695.047	5699.649	5693.542	5657.614
Smp_310830	2717.2769999999996	2718.375	2704.782	2718.063	2707.06	2700.288	2707.55	2728.423	2709.603	2702.69	2700.684	2724.663	2707.5440000000003	2705.003	2717.266	2693.713	2716.409	2701.068	2707.01	2712.047	2716.649	2710.542	2674.614
Smp_310870	6156.277	6157.375	6143.782	6157.063	6146.06	6139.288	6146.55	6167.423	6148.603	6141.69	6139.684	6163.663	6146.544	6144.003	6156.2660000000005	6132.713	6155.409	6140.068	6146.010000000001	6151.047	6155.649000000001	6149.542	6113.614
Smp_310880	2478.277	2479.375	2465.782	2479.063	2468.06	2461.288	2469.7823760288625	2489.423	2470.603	2463.69	2461.684	2485.663	2468.544	2466.003	2478.266	2454.713	2477.409	2462.068	2468.01	2473.047	2477.649	2471.542	2435.6140000000005
Smp_310920	7829.277	7830.375	7816.782	7830.062999999999	7819.06	7812.2880000000005	7819.55	7840.423000000001	7821.602999999999	7814.69	7812.684	7836.663	7819.544	7817.003	7829.266	7805.712999999999	7828.409	7813.068	7819.009999999999	7824.047	7828.648999999999	7822.5419999999995	7786.614
Smp_310930	3601.277	3602.3749999999995	3588.7819999999997	3602.0629999999996	3591.0600000000004	3584.2880000000005	3591.55	3612.423	3593.603	3586.69	3584.684	3608.663	3591.5439999999994	3589.003	3601.266	3577.713	3600.409	3585.0679999999998	3591.01	3596.047	3600.649	3594.542	3558.614
Smp_310950	2076.277	2077.375	2063.782	2077.063	2066.06	2059.288	2066.55	2087.423	2068.603	2061.69	2059.684	2083.663	2066.544	2064.003	2076.266	2052.713	2075.409	2060.068	2066.01	2071.047	2075.649	2069.542	2033.614
