gene_id	PRJNA602528__pzq_0h	PRJNA602528__pzq_0p25h	PRJNA602528__pzq_12h	PRJNA602528__pzq_1h	PRJNA602528__pzq_24h	PRJNA602528__pzq_3h	PRJNA602528__pzq_48h	PRJNA602528__pzq_6h	PRJNA602528__pzq_96h	PRJNA602528__pzq_9h
Smp_313710	695.0562	695.0562	695.0562	695.0562	695.0562	695.0562	695.0562	695.0562	695.0562	695.0562
Smp_313730	1805.801	1805.1549999999997	1804.5810000000001	1805.323	1804.0299999999997	1804.065	1805.156	1804.303	1805.6360000000002	1804.679
Smp_313740	1548.801	1548.155	1547.581	1548.323	1547.9338978937833	1547.065	1547.9338978937833	1547.9338978937833	1547.9338978937833	1547.679
Smp_313750	1690.801	1690.155	1689.5809999999997	1690.323	1689.03	1689.065	1690.156	1689.303	1690.636	1689.679
Smp_313760	960.801	1384.155	1383.581	1160.565447582911	1037.818934361745	1067.8744382405594	1384.156	1104.1033656778518	1384.636	1383.679
Smp_313810	4408.801	4408.155	4407.581	4408.323	4407.03	4407.065	4408.156	4407.303	4408.636	4407.679
Smp_313820	289.384	288.682	288.5738107162845	289.033	287.993	287.782	288.5738107162845	288.049	289.254	288.418
Smp_313830	3259.801	3259.155	3258.5810000000006	3259.323	3258.0300000000007	3258.065	3259.156	3258.303	3259.636	3258.679
Smp_313840	5056.801	5056.155	5055.581	5056.323	5055.03	5055.065	5056.156	5055.303	5056.636	5055.679
Smp_313980	1259.8009999999997	1259.155	1258.581	1259.323	1258.03	1258.065	1259.156	1258.303	1259.636	1258.679
Smp_313990	6697.801	6697.155	6696.581	6697.323	6696.03	6696.065	6697.156	6696.303	6697.636	6696.679
Smp_314000	1425.801	1425.155	1424.581	1425.323	1424.03	1424.065	1425.156	1424.303	1424.787995320407	1424.679
Smp_314010	3825.801	3825.155	3824.581	3825.323	1468.454276057254	3824.065	3825.156	3824.303	3825.636	2176.289303639405
Smp_314020	2245.801	2245.155	2244.581	2245.323	2244.03	2244.065	2245.156	2244.303	2245.636	2244.679
Smp_314030	916.801	915.682938334925	915.581	916.323	915.03	915.065	915.682938334925	915.3029999999999	915.682938334925	915.679
Smp_314170	2005.801	2005.155	2004.581	2005.323	2004.03	2004.065	2005.156	2004.3029999999999	2005.6360000000002	2004.679
Smp_314200	1095.801	1095.155	1094.581	1095.323	1094.03	1094.065	1095.156	1094.303	1095.636	1094.679
Smp_314210	1098.801	1098.155	1097.581	1098.323	1097.03	1097.065	1098.156	1097.303	1098.636	1097.679
Smp_314220	4195.801	4195.155	4194.581	4195.323	4194.03	4194.065	4195.156	4194.303	4195.636	4194.679
Smp_314240	2581.801	2581.155	2580.581	2581.323	2580.03	2580.065	2581.156	2580.303	2581.636	2580.679
Smp_314250	1672.801	1672.155	1671.581	1672.323	1671.03	1671.065	1672.156	1671.303	1672.636	1671.679
Smp_314280	531.0751669168717	539.3187797175024	546.971	522.3479053060956	541.0416776641478	538.2496079888076	532.068803224309	543.8507942452337	533.964612300015	547.057
Smp_314290	387.325	386.62	386.397	386.963	385.888	385.708	386.852	385.955	387.157	386.336
Smp_314310	955.801	955.155	954.581	955.323	954.03	954.065	955.156	954.303	955.6360000000001	954.679
Smp_314320	891.801	891.155	890.581	891.323	890.03	890.065	891.156	890.303	891.636	890.679
Smp_314350	743.6840000000001	743.6840000000001	743.684	743.6840000000001	743.6840000000001	743.6840000000001	743.6840000000001	743.6840000000001	743.6840000000001	743.6840000000001
Smp_314360	5475.801	5475.155	5474.581	5475.323	5474.03	5474.065	5475.156	5474.303	5475.636	5474.679
Smp_314500	9326.801	9326.155	9325.581	9326.323	9325.03	9325.065	9326.156	9325.303	9326.636	9325.679
Smp_314620	3945.8010000000004	3945.155	3944.5810000000006	3945.323	3944.0299999999997	3944.0649999999996	3945.156	3944.303	3945.636	3944.6789999999996
Smp_314630	2459.8009999999995	2459.155	2458.581	2459.323	2458.03	2458.065	2459.156	2458.303	2459.636	2458.679
Smp_314640	535.122	534.437	533.989	534.682	533.414	533.466	534.545	533.669	534.936	534.07
Smp_314650	999.801	999.155	998.581	999.323	998.03	998.0650000000002	999.156	998.303	999.636	998.6789999999999
Smp_314660	5899.801	5899.155	5898.581	5899.323	5898.029999999999	5898.065	5899.156	5898.303	5899.636	5898.679
Smp_314670	954.801	954.155	953.581	954.0052553207821	953.03	954.0052553207821	954.1559999999998	954.0052553207821	954.636	953.679
Smp_314730	2456.820229155334	2457.155	2456.581	2457.323	2456.820229155334	2456.065	2456.820229155334	2456.303	2457.636	2456.679
Smp_314740	6091.801	6091.155	6090.581	6091.323	6090.03	6090.065	6091.156	6090.303	6091.636	6090.679000000001
Smp_314750	6324.801	6324.155	6323.581	6324.323	6323.03	6323.065	6324.156	6323.303	6324.636	6323.678999999999
Smp_314790	404.308	403.603	403.3690000000001	403.94	402.861	402.687	403.834	402.934	404.134	403.32
Smp_314800	308.371	307.673	307.476	308.021	306.976	306.768	307.9289999999999	307.029	308.238	307.398
Smp_314990	1133.801	1133.155	1132.581	1133.323	1132.03	1132.065	1133.156	1132.303	1133.636	1132.679
Smp_315000	1658.801	1658.155	1657.581	1658.323	1657.03	1657.065	1658.156	1657.303	1658.636	1657.6789999999999
Smp_315010	3408.801	3408.155	3407.581	3408.323	3407.03	3407.065	3408.156	3407.303	3408.636	3407.679
Smp_315060	1552.801	1552.155	1551.581	1552.323	1551.03	1551.065	1552.156	1551.303	1552.636	1551.679
Smp_315070	4150.801	4150.155	4149.581	4150.323	4149.03	4149.065	4150.156	4149.303	4150.636	4149.679
Smp_315110	1878.801	1878.155	1877.5810000000001	1878.323	1877.03	1877.065	1878.1559999999997	1877.303	1878.636	1877.6789999999999
Smp_315140	629.062	628.366	627.905	628.624	627.343	627.397	628.476	627.609	628.881	628
Smp_315230	712.944	712.269	711.738	712.454	711.173	711.232	712.338	711.436	712.76	711.852
Smp_315360	3658.801	3658.155	3657.581	3658.3230000000003	3657.03	3657.065	3658.156	3657.303	3658.636	3657.679
Smp_315420	4623.801	4623.155	4622.581	4623.323	4622.03	4622.065	4623.156	4622.303	4623.636	4622.679
Smp_315480	1003.801	1003.1550000000001	1002.581	1003.3230000000001	1002.0300000000001	1002.065	1003.156	1002.303	1003.636	1002.679
Smp_315490	1382.801	1382.155	1381.581	1382.323	1381.03	1381.065	1382.156	1381.303	1382.636	1381.679
Smp_315500	2219.801	2219.155	2218.581	2219.323	2218.03	2218.065	2219.156	2218.303	2219.636	2218.679
Smp_315510	392.321	391.617	391.39200000000005	391.959	390.883	390.701	391.846	390.951	392.154	391.333
Smp_315560	731.4303291513728	757.6052881883086	680.5625744566369	716.8430954021873	691.2434904517112	771.2195765654191	699.4380772432545	718.2692420482547	797.6139090963612	755.0857092853618
Smp_315570	1623.801	1623.155	1622.581	1623.323	1622.03	1622.065	1623.156	1622.303	1623.636	1622.6790000000003
Smp_315580	1646.801	1646.155	1645.581	1646.323	1645.03	1645.065	1646.156	1645.3030000000003	1646.636	1645.679
Smp_315600	4276.801	4276.155	4275.581	4276.323	4275.03	4275.065	4276.156	4275.303	4276.636	4275.679
Smp_315610	1738.801	1738.155	1737.581	1738.3229999999999	1737.03	1737.065	1738.156	1737.303	1738.636	1737.679
Smp_315650	1043.801	1043.155	1042.581	1043.323	1042.03	1042.065	1043.156	1042.303	1043.636	1042.679
Smp_315690	788.1689999999999	788.169	788.1689999999999	788.1689999999999	788.1689999999999	788.1689999999999	788.1689999999999	788.1689999999999	788.1689999999999	788.1689999999999
Smp_315700	2098.1151364972943	2090.804338449632	2093.91901428243	2094.407607017572	2092.0926730113706	2093.96513956696	2089.6668526638	2091.152289591542	2087.077059458446	2092.649252015087
Smp_315710	3902.801	3902.155	3901.581	3902.323	3901.03	3901.065	3902.156	3901.3029999999994	3902.6360000000004	3901.6789999999996
Smp_315720	2815.801	2815.155	2814.581	2815.323	2814.03	2814.065	2815.156	2814.303	2815.636	2814.679
Smp_315730	5112.83811847876	5016.235806013851	5472.904013558042	5371.424894775169	5628.068856357555	5454.933621378692	5649.517651364583	5428.088372788504	5326.3446575828875	5510.524296553898
Smp_315740	730.1457909117067	661.9715247047293	760.3155869831426	724.4132298771916	776.9443355341003	719.4330904669671	735.2605853592222	720.8644863917698	685.6281781865158	682.4608582743758
Smp_315750	729.3479728540592	728.7540941832934	727.7620284430698	728.6448794887158	727.2299928244975	727.4349370486115	728.7035262370695	727.7498106316227	729.097193301485	728.3051238060933
Smp_315760	1479.1478062302447	1515.429551292185	1515.1862922347273	1501.5973974569943	1483.4406083992985	1466.3471041199348	1523.6126344385182	1509.137891755542	1470.7876677214692	1490.1485679596342
Smp_315770	10719.801	10719.155	10718.581	10719.323	10718.03	10718.065	10719.156	10718.303	10719.636	10718.679
Smp_315780	4974.495894038394	5035.484539722356	5039.7887112179	4991.413839869018	5028.183523907682	4984.867478301626	5157.81945642345	4952.610711715026	5118.972157143643	4995.641118595555
Smp_315790	5251.366033477685	5157.450505072141	5452.568986955109	5303.8619447537985	5429.685976887042	5363.4879348546165	5231.097613655571	5417.06492290745	5134.414713383754	5358.254176631042
Smp_315800	9338.801	9338.155	9337.581	9338.323	9337.03	9337.065	9338.156	9337.303	9338.636	9337.679
Smp_315810	16058.760046746827	15277.772883933994	17131.568556467173	16652.149546018238	16140.262279147415	16429.162555937015	15098.768882978924	15891.321440995458	14238.586540075197	16067.492023015797
Smp_315820	4062.801	4062.155	4061.5809999999997	4062.323	4061.0299999999997	4061.0649999999996	4062.156	4061.303	4062.636	4061.679
Smp_315830	3030.789094852257	3037.807041367034	3011.283713998109	3026.803857510481	2994.767461952001	3023.309818250097	2974.859712619731	3028.992429604108	2952.3567819294667	3019.8534727986457
Smp_315840	6574.801	6574.155	6573.581	6574.323	6573.03	6573.065	6574.156	6573.303	6574.636	6573.679
Smp_315850	8193.801	8193.155	8192.581	8193.323	8192.03	8192.065	8193.156	8192.303	8193.636	8192.679
Smp_315860	5865.801	5865.155	5864.581	5865.323000000001	5864.03	5864.065	5865.156	4770.151719640971	5865.636	3228.964243198681
Smp_315870	1265.801	1265.155	1264.581	1265.323	1264.03	1264.065	1265.1559999999997	1264.303	1265.636	1264.679
Smp_315880	2726.801	2726.155	2725.581	2726.323	2725.03	2725.065	2726.156	2725.303	2726.6360000000004	2725.679
Smp_315890	2964.801	2964.155	2963.581	2964.3230000000003	2963.03	2963.065	2964.156	2963.303	2964.636	2963.679
Smp_315900	5624.569563384556	5703.82198754944	5761.173251691242	5426.65989106073	6069.893009948167	5490.856119439138	6076.566957063851	5698.972836352992	6309.381634143137	5660.526270396989
Smp_315910	2263.801	2263.155	2262.581	2263.323	2262.03	2262.065	2263.156	2262.3030000000003	2263.636	2262.679
Smp_315980	1854.801	1854.1550000000002	1853.581	1854.323	1853.03	1853.8653982473786	1853.8653982473786	1853.303	1853.8653982473786	1853.8653982473786
Smp_315990	1866.8009999999997	1866.155	1865.581	1866.323	1865.0299999999997	1865.065	1866.1559999999997	1865.303	1866.636	1865.679
Smp_316000	1302.9689848979397	1351.7785640913883	1268.6494726444816	1255.1692128574816	1240.268648534393	1247.37135040255	1337.6128323275234	1234.3699530153028	1389.020614477936	1262.634520284135
Smp_316020	1911.801	1911.155	1910.5810000000001	1911.323	1910.03	1910.065	1911.156	1910.3030000000003	1911.636	1910.679
Smp_316080	3260.801	3260.155	3259.581	3260.323	3259.0300000000007	3259.065	3260.156	3259.303	3260.636	3259.679
Smp_316090	2525.801	2525.155	2524.581	2525.323	2524.03	2524.0649999999996	2525.156	2524.303	2525.636	2524.679
Smp_316100	496.28307358316283	491.8861276708589	497.49143810435123	492.8045409731454	496.3575978430526	490.8930749877911	497.0529477022433	496.0478454351139	497.8539616551513	491.3924842972378
Smp_316110	1085.801	1085.155	1084.581	1085.323	1084.03	1084.065	1085.156	1084.303	1085.636	1084.679
Smp_316120	5134.801	5134.155	5133.581	5134.323	5133.03	5133.065	5134.156	5133.303	5134.636	5133.679
Smp_316130	1236.801	1236.155	1235.581	1236.323	1235.03	1235.065	1236.156	1235.303	1236.636	1235.679
Smp_316140	532.124	531.44	530.992	531.687	530.417	530.468	531.55	530.672	531.939	531.074
Smp_316150	540.117	539.432	538.981	539.677	538.408	538.461	539.539	538.666	539.1492733577694	539.065
Smp_316160	538.118	537.1160672940828	536.984	537.679	536.412	536.463	537.541	536.667	537.1160672940828	537.067
Smp_316170	544.113	543.426	542.976	543.675	542.404	542.459	543.536	542.662	543.93	543.06
Smp_316180	1256.801	1256.155	1255.581	1256.323	1255.03	1255.065	1256.156	1255.303	1256.636	1255.6789999999999
Smp_316210	2912.801	2912.155	2911.581	2912.323	2911.03	2911.065	2912.1560000000004	2911.303	2912.636	2911.679
Smp_316220	3174.801	3174.155	3173.581	3174.323	3173.03	3173.065	3174.156	3173.303	3174.636	3173.679
Smp_316230	599.074	598.1635855278782	597.927	598.645	597.363	597.42	598.496	597.626	598.897	598.027
Smp_316240	3222.801	3222.155	3221.581	3222.3229999999994	3221.03	3221.065	3222.156	3221.303	3222.6360000000004	3221.679
Smp_316250	2751.801	2751.155	2750.581	2751.323	2750.03	2750.065	2751.156	2750.303	2751.636	2750.679
Smp_316270	4626.801	4626.155	4625.581	4626.323	4625.03	4625.065	4626.156	4625.303	4626.636	4625.679
Smp_316320	33619.801	33619.155	33618.581	33619.323	33618.03	33618.065	33619.156	33618.303	33619.636	33618.679
Smp_316340	4631.801	4631.155	4630.581	4631.323	4630.03	4630.065	4631.156	4630.303	4631.636	4630.679
Smp_316360	2066.801	2066.155	2065.581	2066.323	2065.03	2065.065	2066.156	2065.303	2066.636	2065.679
Smp_316380	5146.801	5146.155	5145.581	5146.323	5145.03	5145.065	5146.156	5145.303	5146.636	5145.679
Smp_316430	364.338	363.8114411535985	363.8114411535985	363.8114411535985	362.915	363.8114411535985	363.8114411535985	363.8114411535985	364.183	363.8114411535985
Smp_316440	2631.801	2631.155	2630.581	2631.323	2630.03	2630.065	2631.156	2630.303	2631.636	2630.679
Smp_316460	9272.801	9272.155	9271.581	9272.323	9271.03	9271.065	9272.156	9271.303	9272.636	9271.679
Smp_316470	25.562	25.023	25.061	25.428999999999995	24.71	24.588	25.234	24.831	25.434	25.018
Smp_316480	17304.801	17304.155	17303.581	17304.323	17303.03	17303.065	17304.156	17303.303	17304.636	17303.679
Smp_316490	1262.9489237996722	1259.6072364756806	1274.3539744453383	1268.0707999649023	1264.2923778267116	1270.2985420081893	1264.167541255958	1264.2394250835266	1258.6098453403683	1272.123176675517
Smp_316530	381.327	380.624	380.40500000000003	380.969	379.895	379.711	380.859	379.961	381.163	380.34
Smp_316540	1938.801	1938.1550000000002	1937.581	1938.323	1937.03	1937.065	1938.156	1937.3030000000003	1938.636	1937.6789999999999
Smp_316550	1106.801	1106.155	1105.581	1106.323	1105.03	1105.065	1106.156	1105.303	1106.636	1105.679
Smp_316570	3176.801	3176.155	3175.581	3176.3230000000003	3175.03	3175.065	3176.156	3175.303	3176.636	3175.679
Smp_316580	5346.801	5346.155	5345.581	5346.323	5345.03	5345.065	5346.156000000001	5345.303	5346.636	5345.679
Smp_316610	556.101	555.417	554.961	555.666	554.398	554.445	555.527	554.652	555.92	555.053
Smp_316620	1167.801	1167.155	1166.581	1167.323	1166.03	1166.065	1167.156	1166.303	1167.636	1166.679
Smp_316630	1376.801	1376.155	1375.581	1376.323	1375.03	1375.065	1376.156	1375.303	1376.636	1375.679
Smp_316640	432.278	431.56800000000004	431.314	431.899	430.807	430.65899999999993	431.8	430.8980000000001	432.09700000000004	431.286
Smp_316660	31219.801000000003	31217.7015722019	31214.71807716117	31218.592946472836	31218.03	31217.156242551584	31219.156	31218.303000000004	31219.636	31216.227081329762
Smp_316680	10539.801	10539.155	10538.581	10539.323	10538.03	10538.065	10539.156	10538.303	10539.636	10538.679
Smp_316690	1252.801	1252.155	1251.581	1252.323	1251.03	1251.065	1252.156	1251.303	1252.636	1251.679
Smp_316700	670.027	669.32	668.847	669.573	668.293	668.355	669.429	668.552	669.829	668.956
Smp_316710	6670.801	6670.155	6669.581	6670.323	6669.03	6669.065	6670.156	6669.303	6670.636	6669.679
Smp_316720	1537.801	1537.155	1536.581	1537.323	1536.03	1536.065	1537.156	1536.303	1537.636	1536.679
Smp_316730	2218.801	2218.155	2217.581	2218.323	2217.03	2217.065	2218.156	2217.303	2218.636	2217.679
Smp_316760	518.95	518.95	518.95	518.95	518.95	518.95	518.95	518.95	518.95	518.95
Smp_316780	806.811	806.0977660342727	806.0977660342727	806.0977660342727	806.0977660342727	806.0977660342727	806.171	805.312	806.0977660342727	806.0977660342727
Smp_316790	5339.801	5339.155	5338.581	5339.323	5338.03	5338.065	5339.156	5338.303	5339.636	5338.679
Smp_316800	969.8009999999999	969.155	968.581	969.323	968.03	968.065	969.156	968.303	969.636	968.6790000000001
Smp_316810	1912.801	1912.155	1911.581	1912.323	1911.03	1911.065	1912.156	1911.303	1912.636	1911.679
Smp_316850	1313.801	1313.155	1312.581	1313.323	1312.03	1312.065	1313.156	1312.303	1313.636	1312.679
Smp_316860	544.0195491801825	544.425	544.0195491801825	544.0195491801825	544.0195491801825	543.458	544.535	543.661	544.0195491801825	544.0195491801825
Smp_316910	251.425	250.71400000000003	250.578	251.08100000000002	250.064	249.82700000000003	251.00799999999998	250.104	251.305	250.47899999999998
Smp_316920	693.7769999999998	693.7769999999998	693.777	693.7769999999998	693.7769999999998	693.7769999999998	693.7769999999998	693.7769999999998	693.7769999999998	693.7769999999998
Smp_317020	2657.801	2657.155	2656.581	2657.323	2656.03	2656.065	2657.156	2656.303	2657.636	2656.679
Smp_317040	1545.801	1545.155	1544.5809999999997	1545.323	1544.03	1544.065	1545.156	1544.3030000000003	1545.6359999999997	1544.679
Smp_317060	2468.801	2468.155	2467.581	2468.323	2467.03	2467.065	2468.156	2467.303	2468.636	2467.679
Smp_317070	804.813	803.8753524393611	803.6	804.3329999999999	803.045	803.075	804.174	803.312	804.653	803.8753524393611
Smp_317120	1776.9565611106207	1764.1550000000002	1729.6094091098691	1758.566115241349	1737.465964053178	1763.0650000000003	1764.156	1726.6569563159078	1764.636	1723.89645933356
Smp_317130	481.171	480.48	480.06199999999995	480.745	479.47300000000007	479.51599999999996	480.61	479.73	480.985	480.131
Smp_317140	394.319	393.616	393.39	393.3721496384183	392.88	392.698	393.3721496384183	393.3721496384183	393.3721496384183	393.332
Smp_317150	1084.801	1084.155	1083.581	1084.323	1083.03	1083.065	1084.156	1083.303	1084.636	1083.679
Smp_317160	924.8398218021902	924.8398218021902	924.581	924.8398218021902	924.8398218021902	924.8398218021902	924.8398218021902	924.3030000000001	925.636	924.8398218021902
Smp_317170	934.5907397543486	935.155	934.5810000000001	935.3230000000001	934.03	934.0649999999999	934.5907397543486	934.303	934.5907397543486	934.6789999999999
Smp_317180	639.1789342124789	639.1789342124789	638.889	639.1789342124789	639.1789342124789	639.1789342124789	639.469	639.1789342124789	639.1789342124789	639.1789342124789
Smp_317190	1313.8729	1313.8729	1313.8729	1313.8729	1313.8729	1313.8729	1313.8729	1313.8729	1313.8729	1313.8729
Smp_317200	895.8729	895.8729	895.8729	895.8729	895.8729	895.8729	895.8729	895.8729	895.8729	895.8729
Smp_317210	4695.801	4695.155	4694.581	4695.323	4694.03	4694.065	4695.156	4694.303	4695.636	4694.679
Smp_317220	1362.801	1362.155	1361.581	1362.323	1361.03	1361.065	1362.156	1361.303	1362.636	1361.679
Smp_317230	1557.801	1557.155	1556.581	1557.323	1556.03	1556.065	1557.156	1556.303	1557.636	1556.679
Smp_317240	655.042	654.337	653.869	654.593	653.319	653.37	654.45	653.574	654.846	653.976
Smp_317250	1560.801	1560.155	1559.581	1560.323	1559.03	1559.065	1560.1560000000002	1559.303	1560.636	1559.679
Smp_317270	1833.8729	1833.8729	1833.8729	1833.8729	1833.8729	1833.8729	1833.8729	1833.8729	1833.8729	1833.8729
Smp_317370	4631.801	4631.155	4630.581	4631.323	4630.03	4630.065	4631.156	4630.303	4631.636	4630.679
Smp_317400	781.9066	781.9066	781.9066	781.9066	781.9066	781.9066	781.9066	781.9066	781.9066	781.9066
Smp_317420	7786.801	7786.155	7785.581	7786.323	7785.03	7785.065	7786.156	7785.303000000001	7786.636	7785.679
Smp_317430	2119.801	2119.155	2118.581	2119.323	2118.03	2118.065	2119.156	2118.303	2119.636	2118.679
Smp_317470	701.967	701.014060897355	700.764	701.474	700.192	700.266	701.352	700.462	701.777	700.875
Smp_317480	4126.801	4126.155	4125.581	4126.323	4125.03	4125.065	4126.156	4125.303	4126.636	4125.679
Smp_317490	2578.801	2578.155	2577.581	2578.323	2577.03	2577.065	2578.156	2577.303	2578.636	2577.679
Smp_317500	2089.801	2089.155	2088.581	2089.323	2088.03	2088.065	2089.156	2088.303	2089.636	2088.679
Smp_317510	453.228	452.534	452.214	452.828	451.67400000000004	451.59999999999997	452.718	451.824	453.04900000000004	452.227
Smp_317520	504.153	504.1530000000001	504.1530000000001	504.1530000000001	504.1530000000001	504.1530000000001	504.1530000000001	504.1530000000001	504.1530000000001	504.1530000000001
Smp_317530	451.906895720789	451.906895720789	452.214	451.906895720789	451.906895720789	451.6	451.906895720789	451.906895720789	451.906895720789	451.906895720789
Smp_317540	4802.801	4802.155	4801.581	4802.323	4801.03	4801.065	4802.156	4801.303	4802.636	4801.679
Smp_317550	1329.801	1329.155	1328.581	1329.323	1328.03	1328.065	1329.156	1328.3029999999999	1329.636	1328.679
Smp_317560	1699.801	1699.155	1698.581	1699.323	1698.03	1698.065	1699.156	1698.303	1699.636	1698.679
Smp_317580	1353.801	1353.155	1352.581	1353.323	1352.03	1352.065	1353.156	1352.303	1353.636	1352.679
Smp_317590	433.277	433.277	433.277	433.277	433.277	433.277	433.277	433.277	433.277	433.277
Smp_317600	559.098	558.416	557.958	558.664	557.395	557.442	558.525	557.651	558.918	558.052
Smp_317620	1511.801	1511.155	1510.5809999999997	1511.323	1510.03	1510.0649999999998	1511.156	1510.303	1511.636	1510.679
Smp_317630	480.172	479.481	479.065	479.746	478.475	478.51800000000003	479.61199999999997	478.73099999999994	479.986	479.132
Smp_317640	1139.801	1139.155	1138.581	1139.323	1138.03	1138.065	1139.156	1138.303	1139.636	1138.679
Smp_317660	2715.801	2715.155	2714.581	2715.323	2714.03	2714.065	2715.156	2714.303	2715.636	2714.679
Smp_317670	3088.801	3088.155	3087.581	3088.323	3087.03	3087.0650000000005	3088.156	3087.303	3088.636	3087.679
Smp_317690	376.3310000000001	375.626	375.411	375.974	374.901	374.716	375.866	374.965	376.172	375.345
Smp_317700	1928.801	1927.8836149554077	1927.5809999999997	1927.8836149554077	1927.03	1927.8836149554077	1928.156	1927.303	1928.636	1927.679
Smp_317720	291.383	290.682	290.491	291.032	289.99	289.78	290.948	290.046	291.252	290.415
Smp_317730	294.381	293.681	293.488	294.028	292.988	292.778	293.944	293.043	294.249	293.41
Smp_317740	294.381	293.681	293.488	294.028	292.988	293.6200242137518	293.944	293.043	293.6200242137518	293.41
Smp_317750	270.399	269.69	269.522	270.05	269.014	268.8	269.966	269.068	270.273	269.439
Smp_317760	892.801	892.155	891.581	892.323	891.03	891.0649999999999	892.156	891.303	892.636	891.679
Smp_317770	500.156	499.46500000000003	499.028	499.721	498.446	498.492	499.577	498.71	499.968	499.1120000000001
Smp_317780	208.50700000000003	207.78046266130264	207.705	208.157	207.219	206.914	208.126	207.197	208.42500000000004	207.78046266130264
Smp_317790	1311.801	1311.155	1311.1453883379877	1311.323	1311.1453883379877	1311.1453883379877	1311.1453883379877	1310.303	1311.1453883379877	1311.1453883379877
Smp_317800	721.925	721.255	720.716	721.436	720.148	720.205	721.316	720.421	721.748	720.831
Smp_317810	892.0129009735166	892.0129009735166	891.581	892.0129009735166	892.0129009735166	892.0129009735166	892.156	892.0129009735166	892.636	891.679
Smp_317820	100.91736387166388	100.91736387166388	100.937	101.347	100.47	100.91736387166388	100.91736387166388	100.91736387166388	100.91736387166388	100.91736387166388
Smp_317840	3169.801	3169.155	3168.581	3169.323	3168.03	3168.065	3169.156	3168.303	3168.788059046331	3168.679
Smp_317860	914.801	914.1549999999999	913.581	914.323	913.03	913.065	914.1560000000001	913.303	914.6359999999999	913.679
Smp_317870	913.8729	913.8729	913.8729	913.8729	913.8729	913.8729	913.8729	913.8729	913.8729	913.8729
Smp_317970	4707.354488815352	4707.354488815352	4707.354488815352	4707.354488815352	4707.03	4707.354488815352	4707.354488815352	4707.354488815352	4707.354488815352	4707.679
Smp_317980	2127.5567680001386	2127.5567680001386	2127.581	2127.5567680001386	2127.5567680001386	2127.065	2128.156	2127.303	2127.5567680001386	2127.679
Smp_317990	1300.801	1193.155	1299.581	1300.323	1299.03	1299.065	1193.156	1299.303	1193.636	1299.679
Smp_318000	1352.801	1352.155	1351.581	1352.323	1351.03	1351.065	1352.156	1351.303	1352.636	1351.679
Smp_318010	1371.801	1371.155	1370.581	1371.323	1370.03	1370.065	1371.156	1370.3029999999999	1371.636	1370.679
Smp_318020	938.5810000000001	938.5810000000001	938.581	938.5810000000001	938.5810000000001	938.5810000000001	938.5810000000001	938.5810000000001	938.5810000000001	938.5810000000001
Smp_318030	1544.8100674692155	1545.155	1544.581	1544.8100674692155	1544.0299999999997	1544.8100674692155	1545.156	1544.303	1545.6360000000002	1544.8100674692155
Smp_318040	924.8729	924.8729	924.8729	924.8729	924.8729	924.8729	924.8729	924.8729	924.8729	924.8729
Smp_318050	937.8729	937.8729	937.8729	937.8729	937.8729	937.8729	937.8729	937.8729	937.8729	937.8729
Smp_318060	930.6789999999996	930.6789999999996	930.6789999999996	930.6789999999996	930.6789999999996	930.6789999999996	930.6789999999996	930.6789999999996	930.6789999999996	930.679
Smp_318070	941.2394962962406	941.2394962962406	941.2394962962406	941.323	941.2394962962406	941.2394962962406	941.1559999999998	941.2394962962406	941.2394962962406	941.2394962962406
Smp_318080	755.861	755.553437425838	755.553437425838	755.553437425838	755.553437425838	755.553437425838	755.246	755.553437425838	755.553437425838	755.553437425838
Smp_318090	932.8729	932.8729	932.8729	932.8729	932.8729	932.8729	932.8729	932.8729	932.8729	932.8729
Smp_318100	940.3054596406431	940.3054596406431	940.581	940.3054596406431	940.03	940.3054596406431	940.3054596406431	940.3054596406431	940.3054596406431	940.3054596406431
Smp_318110	3094.8010000000004	3094.155	3093.581	3094.323	3093.03	3093.065	3094.156	3093.303	3094.636	3093.679
Smp_318120	2858.7010099025492	2822.4569051634085	2886.0526130884905	2794.701551663755	2763.882407991325	2809.611957240909	2837.9453703062977	2812.8140880195856	2983.2933521622026	2899.529733358327
Smp_318130	4622.801	4622.155	4621.581	4622.323	4621.03	4621.065	4622.156	4621.303	4622.636	4621.679
Smp_318140	4709.801	4709.155	4708.581	4709.323	4708.03	4708.065	4709.156	4708.303	4709.636	4708.679
Smp_318150	1135.801	1135.155	1134.581	1135.323	1134.03	1134.065	1135.156	1134.303	1134.8015871838518	1134.8015871838518
Smp_318160	7783.801	7783.155	7782.580999999999	7783.323000000001	7782.03	7782.065	7783.156	7782.302999999999	7783.636	7782.678999999999
Smp_318200	279.7404177545211	278.5026071070085	272.961448524679	276.1463863294211	271.009	272.24196979906577	271.964	275.40688434954075	305.7032340156537	271.436
Smp_318210	896.801	896.155	895.5809999999999	896.323	895.03	895.065	896.156	895.303	896.6360000000001	895.679
Smp_318240	6619.801	6619.155	6618.581	6619.323	6618.03	6618.065	6619.156	6618.303	6619.636	6618.679
Smp_318260	1448.1559818701037	2002.426975095856	708.0262907103754	1944.5339779219476	683.7880807952723	3304.0419376607465	731.4092715061839	1467.2229835900303	4794.624436257594	2461.3081638226377
Smp_318280	520.136	519.45	519.008	519.701	518.427	519.3336079845589	519.557	518.688	519.949	519.089
